ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location,Historical Wards 2003-2015,Zip Codes,Community Areas,Census Tracts,Wards,Boundaries - ZIP Codes,Police Districts,Police Beats
12637574,JF168298,03/04/2022 01:00:00 PM,024XX W CATALPA AVE,1156,DECEPTIVE PRACTICE,ATTEMPT - FINANCIAL IDENTITY THEFT,APARTMENT,false,false,2011,020,40,4,11,1158877,1936455,2022,01/03/2023 03:40:27 PM,41.981367706,-87.691068785,"(41.981367706, -87.691068785)",46,21849,6,29,24,20,2,57
12808421,JF373834,08/28/2022 03:50:00 PM,016XX N LUNA AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,true,2532,025,37,25,14,1139152,1910430,2022,01/03/2023 03:40:27 PM,41.910335483,-87.764247596,"(41.910335483, -87.764247596)",4,22615,26,596,45,2,6,145
12865385,JF441874,10/12/2022 12:00:00 AM,015XX W SUPERIOR ST,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,false,false,1215,012,1,24,07,1165858,1905096,2022,01/03/2023 03:40:27 PM,41.89517049,-87.66629224,"(41.89517049, -87.66629224)",41,22620,25,485,41,49,15,78
12746233,JF299452,06/30/2022 01:00:00 AM,005XX E 67TH ST,0860,THEFT,RETAIL THEFT,GAS STATION,false,false,0321,003,20,42,06,1180834,1860702,2022,01/03/2023 03:40:27 PM,41.773017577,-87.61265777,"(41.773017577, -87.61265777)",53,22260,9,348,4,60,18,206
12834687,JF405143,09/19/2022 07:00:00 AM,023XX S DR MARTIN LUTHER KING JR DR,2820,OTHER OFFENSE,TELEPHONE THREAT,COMMERCIAL / BUSINESS OFFICE,false,false,0132,001,4,33,08A,1178880,1889112,2022,01/03/2023 03:40:27 PM,41.85102174,-87.618954852,"(41.85102174, -87.618954852)",48,21194,34,193,10,40,22,148
12819691,JF386823,09/07/2022 01:41:00 PM,006XX N CHRISTIANA AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,1121,011,27,23,08B,1153929,1904074,2022,01/03/2023 03:40:27 PM,41.89261216,-87.710131796,"(41.89261216, -87.710131796)",41,21572,24,177,46,30,16,65
12846151,JF418678,10/02/2022 05:20:00 AM,019XX S ST LOUIS AVE,0930,MOTOR VEHICLE THEFT,THEFT / RECOVERY - AUTOMOBILE,ALLEY,false,false,1024,010,24,29,07,1153407,1890192,2022,01/03/2023 03:40:27 PM,41.854528849,-87.712417709,"(41.854528849, -87.712417709)",36,21569,30,157,14,57,21,130
12614161,JF139681,02/10/2022 05:02:00 AM,011XX N DEARBORN ST,031A,ROBBERY,ARMED - HANDGUN,APARTMENT,false,false,1824,018,2,8,03,1175730,1907920,2022,01/03/2023 03:40:27 PM,41.902703354,-87.629950194,"(41.902703354, -87.629950194)",22,14926,37,310,11,54,14,197
12599676,JF121650,01/23/2022 11:07:00 AM,014XX W 74TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,CHURCH / SYNAGOGUE / PLACE OF WORSHIP,false,false,0734,007,17,67,14,1167659,1855665,2022,01/03/2023 03:40:27 PM,41.759488197,-87.661098215,"(41.759488197, -87.661098215)",17,22257,65,432,31,23,17,216
12606313,JF129925,01/14/2022 12:00:00 AM,039XX N WESTERN AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,ATM (AUTOMATIC TELLER MACHINE),false,false,1921,019,47,5,11,1159666,1926273,2022,01/03/2023 03:40:27 PM,41.953411521,-87.688448935,"(41.953411521, -87.688448935)",13,21538,46,613,18,39,5,21
12679003,JF216785,04/23/2022 04:32:00 AM,054XX S MOZART ST,0560,ASSAULT,SIMPLE,RESIDENCE,false,true,0923,009,14,63,08A,1158298,1868549,2022,01/03/2023 03:40:27 PM,41.795039369,-87.695055796,"(41.795039369, -87.695055796)",49,22248,61,777,8,56,23,120
12821750,JF389436,09/05/2022 12:00:00 AM,025XX N WILLETTS CT,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,OTHER (SPECIFY),false,false,1414,014,32,22,11,1155833,1916758,2022,01/03/2023 03:40:27 PM,41.927379973,-87.702796697,"(41.927379973, -87.702796697)",15,22535,23,549,40,1,7,182
12819296,JF386570,09/06/2022 10:00:00 AM,008XX W BUENA AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,false,false,1915,019,46,3,06,1169871,1928197,2022,01/03/2023 03:40:27 PM,41.958474197,-87.65087832,"(41.958474197, -87.65087832)",37,21186,31,577,39,53,5,5
12744572,JF297390,06/27/2022 10:00:00 PM,014XX W WINNEMAC AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,2033,020,47,3,07,1165796,1933604,2022,01/03/2023 03:40:27 PM,41.973399287,-87.665704597,"(41.973399287, -87.665704597)",37,22616,31,633,18,15,2,36
13039992,JG220906,07/01/2022 12:00:00 AM,086XX S KILDARE AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,false,false,0834,008,18,70,11,,,2022,04/13/2023 03:41:28 PM,,,,,,,,,,,
12798200,JF361688,08/09/2022 10:20:00 PM,035XX W CARROLL AVE,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,STREET,false,false,1123,011,28,27,04B,1152665,1902169,2022,01/03/2023 03:40:27 PM,41.887409746,-87.714824417,"(41.887409746, -87.714824417)",11,21572,28,176,23,30,16,86
12696998,JF239800,05/11/2022 03:30:00 PM,061XX N FAIRFIELD AVE,0560,ASSAULT,SIMPLE,SCHOOL - PUBLIC GROUNDS,false,false,2413,024,40,2,08A,1156892,1940584,2022,01/03/2023 03:40:27 PM,41.992738481,-87.698256423,"(41.992738481, -87.698256423)",42,4450,20,31,24,50,11,52
12708741,JF253929,05/21/2022 01:00:00 PM,008XX N GREENVIEW AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,APARTMENT,false,false,1213,012,1,24,11,1166220,1905912,2022,01/03/2023 03:40:27 PM,41.897401921,-87.664939363,"(41.897401921, -87.664939363)",41,22620,25,484,41,49,15,60
12832839,JF402689,09/19/2022 04:00:00 PM,012XX N MILWAUKEE AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESTAURANT,false,false,1433,014,2,24,05,1165636,1908202,2022,01/03/2023 03:40:27 PM,41.903698307,-87.667018987,"(41.903698307, -87.667018987)",24,21560,25,483,11,49,7,200
12845413,JF417785,09/30/2022 10:20:00 PM,059XX W 65TH ST,0810,THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),false,false,0812,008,13,64,06,1137893,1860824,2022,01/03/2023 03:40:27 PM,41.774231967,-87.770067888,"(41.774231967, -87.770067888)",,22268,,,,,,
12789857,JF352011,08/09/2022 04:07:00 PM,072XX S CALIFORNIA AVE,0890,THEFT,FROM BUILDING,RESIDENCE - PORCH / HALLWAY,false,false,0831,008,18,66,06,1158959,1856541,2022,01/03/2023 03:40:27 PM,41.762074211,-87.692959799,"(41.762074211, -87.692959799)",6,21867,64,333,30,58,13,208
12748192,JF301470,07/01/2022 03:01:00 PM,002XX N HOMAN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,CHA PARKING LOT / GROUNDS,false,false,1123,011,28,27,14,1153670,1901578,2022,01/03/2023 03:40:27 PM,41.885768046,-87.711149471,"(41.885768046, -87.711149471)",11,21572,28,176,23,30,16,86
12708946,JF253800,05/17/2022 04:45:00 PM,0000X W TERMINAL ST,0870,THEFT,POCKET-PICKING,AIRPORT TERMINAL UPPER LEVEL - SECURE AREA,false,false,1651,016,41,76,06,1100317,1935229,2022,01/03/2023 03:40:27 PM,41.979006297,-87.906463155,"(41.979006297, -87.906463155)",34,16197,75,668,29,38,12,3
12600868,JF123117,01/24/2022 08:40:00 PM,048XX S WESTERN BLVD,1310,CRIMINAL DAMAGE,TO PROPERTY,NURSING / RETIREMENT HOME,false,false,0931,009,15,61,14,1161337,1872619,2022,01/03/2023 03:40:27 PM,41.806145508,-87.683798928,"(41.806145508, -87.683798928)",29,14924,59,788,3,37,23,115
12758665,JF314647,06/06/2022 12:00:00 AM,015XX W HOWARD ST,0281,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,OTHER (SPECIFY),false,false,2422,024,49,1,02,1164550,1950346,2022,01/03/2023 03:40:27 PM,42.019366321,-87.669809371,"(42.019366321, -87.669809371)",3,21853,10,340,5,9,11,32
12630074,JF159232,02/28/2022 09:00:00 AM,095XX S PERRY AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,false,false,0511,005,21,49,26,1177292,1841620,2022,01/03/2023 03:40:27 PM,41.720734992,-87.626216592,"(41.720734992, -87.626216592)",18,21861,45,568,13,19,10,250
12658754,JF193418,04/01/2022 12:00:00 AM,100XX W OHARE ST,0810,THEFT,OVER $500,AIRPORT BUILDING NON-TERMINAL - NON-SECURE AREA,false,false,1651,016,41,76,06,1100658,1934241,2022,01/03/2023 03:40:27 PM,41.976290414,-87.905227221,"(41.976290414, -87.905227221)",34,16197,75,668,29,38,12,24
12586002,JF105085,01/03/2022 12:00:00 PM,010XX W MONTROSE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1913,019,46,3,14,1168284,1929380,2022,01/03/2023 03:40:27 PM,41.961754925,-87.656678353,"(41.961754925, -87.656678353)",37,21186,31,241,39,53,5,5
12877368,JF456168,10/30/2022 01:00:00 PM,034XX W 13TH PL,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,false,false,1021,010,24,29,07,1153650,1893691,2022,01/03/2023 03:40:27 PM,41.864125678,-87.711432768,"(41.864125678, -87.711432768)",36,21569,30,772,14,57,21,153
12586973,JF101358,01/02/2022 03:09:00 PM,008XX N AVERS AVE,0810,THEFT,OVER $500,APARTMENT,false,true,1112,011,37,23,06,1150569,1905368,2022,01/03/2023 03:40:27 PM,41.896229333,-87.722437972,"(41.896229333, -87.722437972)",41,4299,24,456,46,5,16,66
12766855,JF324622,07/19/2022 07:00:00 PM,015XX S PEORIA ST,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,false,false,1232,012,11,28,07,1170718,1892789,2022,01/03/2023 03:40:27 PM,41.861294145,-87.648803317,"(41.861294145, -87.648803317)",8,14920,29,97,48,43,15,95
12770678,JF329277,07/23/2022 06:00:00 PM,003XX E OHIO ST,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),false,false,1834,018,42,8,14,1178513,1904263,2022,01/03/2023 03:40:27 PM,41.892605313,-87.619839586,"(41.892605313, -87.619839586)",22,21182,37,159,36,6,14,74
12584008,JF102662,01/03/2022 11:24:00 PM,014XX N KILPATRICK AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,true,2533,025,37,25,14,1144791,1909196,2022,01/03/2023 03:40:27 PM,41.90684472,-87.743563002,"(41.90684472, -87.743563002)",4,4299,26,62,45,5,6,195
12920085,JF507113,12/12/2022 12:30:00 AM,011XX S STATE ST,0557,ASSAULT,AGGRAVATED PROTECTED EMPLOYEE - KNIFE / CUTTING INSTRUMENT,CTA STATION,true,false,0123,001,4,32,04A,1176517,1895340,2022,01/03/2023 03:40:27 PM,41.868165405,-87.62743954,"(41.868165405, -87.62743954)",48,14913,38,12,10,35,22,144
12622169,JF149441,02/19/2022 11:53:00 AM,109XX S PERRY AVE,0460,BATTERY,SIMPLE,STREET,true,false,0513,005,34,49,08B,1177547,1832233,2022,01/03/2023 03:40:27 PM,41.694970012,-87.625565185,"(41.694970012, -87.625565185)",45,21861,45,524,22,19,10,260
12626994,JF155465,02/24/2022 10:00:00 PM,071XX S YALE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0731,007,6,69,14,1175860,1857609,2022,01/03/2023 03:40:27 PM,41.764642967,-87.630983668,"(41.764642967, -87.630983668)",31,21559,67,494,32,11,17,210
12847802,JF420706,10/03/2022 05:47:00 PM,0000X S CICERO AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,true,false,1113,011,28,25,15,1144396,1899403,2022,01/03/2023 03:40:27 PM,41.87997905,-87.745260579,"(41.87997905, -87.745260579)",11,22216,26,69,23,32,16,90
12591642,JF111969,01/13/2022 07:28:00 PM,0000X N MICHIGAN AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,false,false,0112,001,42,32,06,1177306,1900590,2022,01/03/2023 03:40:27 PM,41.882553868,-87.624383802,"(41.882553868, -87.624383802)",22,14309,38,580,36,41,22,87
12617361,JF143544,02/13/2022 08:58:00 PM,006XX E 60TH ST,0460,BATTERY,SIMPLE,APARTMENT,false,false,0313,003,20,42,08B,1181375,1865363,2022,01/03/2023 03:40:27 PM,41.785795347,-87.610531003,"(41.785795347, -87.610531003)",53,22260,7,401,4,60,24,124
12845085,JF417162,09/30/2022 07:00:00 PM,080XX S ADA ST,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,false,true,0612,006,21,71,04A,1168728,1851399,2022,01/03/2023 03:40:27 PM,41.747758727,-87.657303205,"(41.747758727, -87.657303205)",18,21554,70,575,13,59,20,230
12738813,JF290480,06/22/2022 11:38:00 PM,085XX S MARQUETTE AVE,5111,OTHER OFFENSE,GUN OFFENDER - ANNUAL REGISTRATION,STREET,true,false,0423,004,7,46,26,1195643,1848834,2022,01/03/2023 03:40:27 PM,41.740097554,-87.55876439,"(41.740097554, -87.55876439)",43,21202,42,226,37,25,19,238
12620350,JF147139,02/17/2022 08:49:00 AM,007XX N AVERS AVE,2851,PUBLIC PEACE VIOLATION,ARSON THREAT,RESIDENCE,false,true,1112,011,37,23,24,1150591,1904654,2022,01/03/2023 03:40:27 PM,41.894269615,-87.722375844,"(41.894269615, -87.722375844)",41,21572,24,584,46,30,16,66
12812831,JF378832,09/01/2022 12:00:00 AM,078XX S SOUTH SHORE DR,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0421,004,7,43,08B,1197870,1853997,2022,01/03/2023 03:40:27 PM,41.754209909,-87.550433015,"(41.754209909, -87.550433015)",43,22538,39,421,37,24,19,225
12843252,JF415028,09/29/2022 09:40:00 AM,096XX S WENTWORTH AVE,2021,NARCOTICS,POSSESS - BARBITURATES,STREET,true,false,0511,005,21,49,18,1176646,1841008,2022,01/03/2023 03:40:27 PM,41.719070117,-87.628601079,"(41.719070117, -87.628601079)",18,21861,45,568,13,19,10,250
12711129,JF256980,05/26/2022 08:35:00 PM,028XX S SPRINGFIELD AVE,0560,ASSAULT,SIMPLE,APARTMENT,false,false,1031,010,22,30,08A,1150837,1884827,2022,01/03/2023 03:40:27 PM,41.839857228,-87.72199093,"(41.839857228, -87.72199093)",14,21569,32,234,28,57,21,167
12838715,JF409991,09/25/2022 01:37:00 AM,017XX N MERRIMAC AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,2513,025,29,25,14,1134458,1910966,2022,01/03/2023 03:40:27 PM,41.911890499,-87.781479165,"(41.911890499, -87.781479165)",52,22615,26,597,7,2,6,196
12888614,JF469642,11/06/2022 10:30:00 PM,031XX N LAKE SHORE DR,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,APARTMENT,false,true,1934,019,44,6,26,1173592,1920773,2022,01/03/2023 03:40:27 PM,41.938020384,-87.637420246,"(41.938020384, -87.637420246)",38,4449,57,683,25,22,5,30
12920344,JF507553,12/12/2022 07:00:00 AM,004XX S FRANKLIN ST,0810,THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),false,false,0122,001,25,32,06,1174386,1898413,2022,01/03/2023 03:40:27 PM,41.876645737,-87.635171022,"(41.876645737, -87.635171022)",48,14917,38,92,26,44,22,79
12932251,JF521884,12/24/2022 08:46:00 PM,020XX S PULASKI RD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,false,true,1014,010,24,29,08B,1150029,1889979,2022,01/03/2023 03:40:27 PM,41.854010712,-87.724822014,"(41.854010712, -87.724822014)",36,21569,30,753,14,57,21,109
12754519,JF309511,07/08/2022 02:00:00 AM,001XX W LAKE ST,0810,THEFT,OVER $500,CTA TRAIN,false,false,0122,001,42,32,06,1175301,1901735,2022,01/03/2023 03:40:27 PM,41.885741029,-87.631711749,"(41.885741029, -87.631711749)",22,14309,38,92,36,42,22,79
12897492,JF480391,11/19/2022 11:00:00 AM,039XX W BERTEAU AVE,141A,WEAPONS VIOLATION,UNLAWFUL USE - HANDGUN,STREET,false,false,1723,017,39,16,15,1149213,1927618,2022,01/03/2023 03:40:27 PM,41.957311712,-87.726840314,"(41.957311712, -87.726840314)",28,21538,16,364,38,39,1,9
12621467,JF148651,02/18/2022 02:00:00 PM,062XX S FAIRFIELD AVE,0545,ASSAULT,"PROTECTED EMPLOYEE - HANDS, FISTS, FEET, NO / MINOR INJURY",SCHOOL - PUBLIC BUILDING,false,false,0825,008,16,66,08A,1159112,1863257,2022,01/03/2023 03:40:27 PM,41.780500767,-87.69221554,"(41.780500767, -87.69221554)",44,21867,64,111,2,58,13,274
12878808,JF457881,11/01/2022 12:24:00 PM,011XX W 71ST ST,4650,OTHER OFFENSE,SEX OFFENDER - FAIL TO REGISTER,STREET,true,false,0733,007,6,68,26,1169963,1857719,2022,01/03/2023 03:40:27 PM,41.76507492,-87.652594536,"(41.76507492, -87.652594536)",17,21559,66,512,32,11,17,215
12769128,JF327056,07/22/2022 09:04:00 AM,038XX W ADAMS ST,041A,BATTERY,AGGRAVATED - HANDGUN,STREET,false,false,1122,011,28,26,04B,1150851,1898738,2022,01/03/2023 03:40:27 PM,41.878030398,-87.721575832,"(41.878030398, -87.721575832)",11,21572,27,736,23,30,16,82
12867428,JF444341,10/21/2022 06:00:00 PM,100XX S BENSLEY AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0431,004,7,51,07,1194477,1838813,2022,01/03/2023 03:40:27 PM,41.712627736,-87.563364788,"(41.712627736, -87.563364788)",43,21202,48,527,37,25,19,249
12617214,JF143378,02/13/2022 03:30:00 PM,075XX S YATES BLVD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0421,004,7,43,08B,1193513,1855369,2022,01/03/2023 03:40:27 PM,41.758082475,-87.566354855,"(41.758082475, -87.566354855)",43,22538,39,420,37,24,19,222
12769232,JF326913,07/22/2022 06:53:00 AM,010XX W 18TH ST,0550,ASSAULT,AGGRAVATED POLICE OFFICER - HANDGUN,SIDEWALK,false,false,1235,012,25,31,04A,1169932,1891589,2022,01/03/2023 03:40:27 PM,41.858018409,-87.651723521,"(41.858018409, -87.651723521)",8,14920,33,228,26,43,15,158
12848368,JF421439,10/04/2022 10:20:00 AM,034XX S DR MARTIN LUTHER KING JR DR,2820,OTHER OFFENSE,TELEPHONE THREAT,DRUG STORE,false,false,0211,002,4,35,08A,1179474,1882305,2022,01/03/2023 03:40:27 PM,41.832329279,-87.616983146,"(41.832329279, -87.616983146)",1,21194,1,190,10,40,24,169
12792652,JF355084,08/12/2022 09:00:00 PM,075XX S PARNELL AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0621,006,6,69,14,1173850,1855009,2022,01/03/2023 03:40:27 PM,41.757553054,-87.638427814,"(41.757553054, -87.638427814)",17,21554,67,495,32,59,20,229
12811791,JF377795,08/13/2022 10:48:00 AM,010XX S CANAL ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,false,false,0124,001,25,28,06,1173291,1895810,2022,01/03/2023 03:40:27 PM,41.869527301,-87.639268759,"(41.869527301, -87.639268759)",48,14917,29,97,26,44,22,147
12680961,JF220138,04/25/2022 09:15:00 PM,032XX W CHICAGO AVE,1340,CRIMINAL DAMAGE,TO STATE SUPPORTED PROPERTY,STREET,false,false,1121,011,27,23,14,1154812,1905151,2022,01/03/2023 03:40:27 PM,41.895549905,-87.706859996,"(41.895549905, -87.706859996)",41,21572,24,150,46,30,16,65
12728126,JF277488,06/13/2022 01:50:00 AM,055XX S WOLCOTT AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0715,007,15,67,08B,1164634,1867867,2022,01/03/2023 03:40:27 PM,41.793036433,-87.671840811,"(41.793036433, -87.671840811)",44,22257,65,345,3,23,17,270
12762657,JF319320,07/16/2022 04:45:00 AM,059XX N KENMORE AVE,0325,ROBBERY,VEHICULAR HIJACKING,STREET,false,false,2433,024,48,77,03,1168162,1939806,2022,01/03/2023 03:40:27 PM,41.990366806,-87.656824173,"(41.990366806, -87.656824173)",40,4451,76,213,16,14,11,50
12670159,JF206327,04/13/2022 05:00:00 AM,0000X W 95TH ST,0810,THEFT,OVER $500,SIDEWALK,false,false,0634,006,21,49,06,1177762,1841949,2022,01/03/2023 03:40:27 PM,41.721627204,-87.624485177,"(41.721627204, -87.624485177)",18,21861,45,187,13,59,20,242
12859802,JF435302,09/20/2022 04:00:00 PM,002XX W 94TH ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,true,0634,006,21,49,26,1176187,1842747,2022,01/03/2023 03:40:27 PM,41.723852466,-87.63023022,"(41.723852466, -87.63023022)",18,21554,45,187,13,59,20,242
12805404,JF369912,08/21/2022 11:00:00 PM,048XX N CENTRAL PARK AVE,0460,BATTERY,SIMPLE,RESIDENCE - YARD (FRONT / BACK),false,false,1712,017,33,14,08B,1151513,1931890,2022,01/03/2023 03:40:27 PM,41.96898939,-87.718272005,"(41.96898939, -87.718272005)",28,21849,14,750,12,20,1,48
12755817,JF311167,07/09/2022 01:30:00 PM,007XX W 80TH ST,0810,THEFT,OVER $500,RESIDENCE - YARD (FRONT / BACK),false,false,0621,006,17,71,06,1172858,1851829,2022,01/03/2023 03:40:27 PM,41.748848663,-87.642156977,"(41.748848663, -87.642156977)",17,21554,70,529,31,59,20,229
12935630,JF526029,12/28/2022 06:00:00 PM,005XX E 80TH ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0631,006,6,44,07,1181045,1852075,2022,01/04/2023 03:41:19 PM,41.749339329,-87.612149433,"(41.749339329, -87.612149433)",31,21546,40,11,32,61,20,227
12807098,JF372170,08/26/2022 07:00:00 PM,074XX S EAST END AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,0324,003,8,43,06,1188831,1855802,2022,01/03/2023 03:40:27 PM,41.75938393,-87.583499783,"(41.75938393, -87.583499783)",9,22538,39,419,35,24,18,217
12692393,JF234163,05/08/2022 01:10:00 AM,061XX S KIMBARK AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,0314,003,20,42,14,1185697,1864531,2022,01/03/2023 03:40:27 PM,41.783411475,-87.594710897,"(41.783411475, -87.594710897)",53,22260,9,426,4,60,18,273
12790494,JF352492,08/11/2022 08:31:00 AM,012XX W GRANVILLE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,2433,024,48,77,14,1166710,1941314,2022,01/03/2023 03:40:27 PM,41.994536143,-87.662121437,"(41.994536143, -87.662121437)",40,4451,76,536,16,14,11,50
12809788,JF375420,08/29/2022 08:00:00 PM,021XX N NAGLE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,2512,025,36,19,08B,1133068,1913535,2022,01/03/2023 03:40:27 PM,41.918964581,-87.786525534,"(41.918964581, -87.786525534)",39,4454,19,137,44,3,6,183
12793969,JF356724,08/14/2022 05:29:00 PM,054XX S CARPENTER ST,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,ALLEY,false,false,0934,009,20,61,15,1170238,1868746,2022,01/03/2023 03:40:27 PM,41.795328343,-87.651265994,"(41.795328343, -87.651265994)",19,14924,59,791,4,37,23,127
12919230,JF506212,12/10/2022 09:00:00 PM,035XX W 65TH PL,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0831,008,23,66,14,1153721,1860949,2022,01/03/2023 03:40:27 PM,41.774275859,-87.712041213,"(41.774275859, -87.712041213)",44,21867,64,293,6,58,13,208
12849068,JF422166,10/04/2022 08:07:00 PM,001XX E 107TH ST,0530,ASSAULT,AGGRAVATED - OTHER DANGEROUS WEAPON,RESIDENCE,true,true,0512,005,9,49,04A,1179244,1834054,2022,01/03/2023 03:40:27 PM,41.699928657,-87.61929671,"(41.699928657, -87.61929671)",30,21861,45,236,43,19,10,260
12908797,JF493684,12/01/2022 12:30:00 AM,010XX N CICERO AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,VACANT LOT / LAND,false,false,1531,015,37,25,07,1144173,1906396,2022,01/03/2023 03:40:27 PM,41.899172849,-87.745903631,"(41.899172849, -87.745903631)",4,4299,26,578,45,5,25,69
12896725,JF479498,11/18/2022 02:47:00 PM,089XX S CHAPPEL AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,false,true,0413,004,8,48,26,1191402,1846036,2022,01/03/2023 03:40:27 PM,41.732523277,-87.574392989,"(41.732523277, -87.574392989)",9,21202,44,492,35,25,19,246
12622989,JF150589,02/20/2022 10:00:00 AM,0000X S PARKSIDE AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,ALLEY,false,true,1513,015,29,25,04A,1138618,1899323,2022,01/03/2023 03:40:27 PM,41.879866203,-87.766478915,"(41.879866203, -87.766478915)",52,22216,26,67,7,32,25,99
12893578,JF475483,11/13/2022 04:07:00 PM,010XX S CANAL ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,false,false,0124,001,25,28,06,1173291,1895810,2022,01/03/2023 03:40:27 PM,41.869527301,-87.639268759,"(41.869527301, -87.639268759)",48,14917,29,97,26,44,22,147
12762687,JF319509,07/15/2022 07:00:00 PM,011XX W FARWELL AVE,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,false,false,2431,024,49,1,07,1167255,1945783,2022,01/03/2023 03:40:27 PM,42.00678742,-87.659987412,"(42.00678742, -87.659987412)",3,21853,10,267,5,9,11,39
12596965,JF118350,01/19/2022 11:06:00 PM,056XX S HAMILTON AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,RESIDENCE,false,false,0715,007,15,67,04A,1162992,1867323,2022,01/03/2023 03:40:27 PM,41.791578141,-87.677877074,"(41.791578141, -87.677877074)",44,22257,65,274,3,23,17,270
12861795,JF437780,10/16/2022 08:00:00 PM,063XX S CALIFORNIA AVE,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,false,false,0825,008,17,66,05,1158801,1862537,2022,01/03/2023 03:40:27 PM,41.778531342,-87.693375373,"(41.778531342, -87.693375373)",44,21867,64,319,31,58,13,274
